Campaign;"Daily Budget";"Campaign Type";Networks;Languages;"DSA Website";"DSA Language";"DSA targeting source";"Targeting expansion";ID;Location;"Ad rotation";"Targeting method";"Exclusion method";"Bid Strategy Type";"Enhanced CPC";"Max CPC";"Ad Group Type";"Ad Group";"Ad type";"Description line 1";"Description line 2";"Dynamic Ad Target Condition 1";"Dynamic Ad Target Value 1";"Dynamic Ad Target Condition 2";"Dynamic Ad Target Value 2";"Dynamic Ad Target Condition 3";"Campaign Status";"Ad Group Status";Status
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Peugeot 508 2012 _ FR1146";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Porsche Cayenne _ FR1147";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche Cayenne _ FR1147";;;;"URL equals";https://autoradio-fr.com/1147-camera-de-recul-ccd-porsche-cayenne.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche Cayenne _ FR1147";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Porsche 911 _ FR1148";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche 911 _ FR1148";;;;"URL equals";https://autoradio-fr.com/1148-camera-de-recul-ccd-porsche-911.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche 911 _ FR1148";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Porsche 997 _ FR1149";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche 997 _ FR1149";;;;"URL equals";https://autoradio-fr.com/1149-camera-de-recul-ccd-porsche-997.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche 997 _ FR1149";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Porsche Cayman _ FR1150";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche Cayman _ FR1150";;;;"URL equals";https://autoradio-fr.com/1150-camera-de-recul-ccd-porsche-cayman.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Porsche Cayman _ FR1150";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Koleos (2008-2012) _ FR1151";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Koleos (2008-2012) _ FR1151";;;;"URL equals";https://autoradio-fr.com/1151-camera-de-recul-ccd-renault-koleos-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Koleos (2008-2012) _ FR1151";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Trafic _ FR1152";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Trafic _ FR1152";;;;"URL equals";https://autoradio-fr.com/1152-camera-de-recul-ccd-renault-trafic.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Trafic _ FR1152";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Duster _ FR1153";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Duster _ FR1153";;;;"URL equals";https://autoradio-fr.com/1153-camera-de-recul-ccd-renault-duster.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Duster _ FR1153";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Koleos 2008/2010/2012 _ FR1154";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Koleos 2008/2010/2012 _ FR1154";;;;"URL equals";https://autoradio-fr.com/1154-camera-de-recul-ccd-renault-koleos-2008-2010-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Koleos 2008/2010/2012 _ FR1154";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Mégane 3 _ FR1155";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Mégane 3 _ FR1155";;;;"URL equals";https://autoradio-fr.com/1155-camera-de-recul-ccd-renault-megane-3.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Mégane 3 _ FR1155";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Renault Sandero _ FR1156";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Sandero _ FR1156";;;;"URL equals";https://autoradio-fr.com/1156-camera-de-recul-ccd-renault-sandero.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Renault Sandero _ FR1156";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Seat Alhambra _ FR1157";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Alhambra _ FR1157";;;;"URL equals";https://autoradio-fr.com/1157-camera-de-recul-ccd-seat-alhambra.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Alhambra _ FR1157";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Seat Altea _ FR1158";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Altea _ FR1158";;;;"URL equals";https://autoradio-fr.com/1158-camera-de-recul-ccd-seat-altea.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Altea _ FR1158";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Seat Ibiza _ FR1159";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Ibiza _ FR1159";;;;"URL equals";https://autoradio-fr.com/1159-camera-de-recul-ccd-seat-ibiza.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Ibiza _ FR1159";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Seat Leon _ FR1160";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Leon _ FR1160";;;;"URL equals";https://autoradio-fr.com/1160-camera-de-recul-ccd-seat-leon.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Seat Leon _ FR1160";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1161";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1161";;;;"URL equals";https://autoradio-fr.com/1161-camera-de-recul-ccd-skoda-fabia-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1161";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1162";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1162";;;;"URL equals";https://autoradio-fr.com/1162-camera-de-recul-ccd-skoda-superb-2009-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1162";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1163";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1163";;;;"URL equals";https://autoradio-fr.com/1163-camera-de-recul-ccd-skoda-octavia-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1163";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1164";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1164";;;;"URL equals";https://autoradio-fr.com/1164-camera-de-recul-ccd-skoda-fabia-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Fabia (2008-2012) _ FR1164";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1165";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1165";;;;"URL equals";https://autoradio-fr.com/1165-camera-de-recul-ccd-skoda-octavia-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Octavia (2008-2012) _ FR1165";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Roomster _ FR1166";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Roomster _ FR1166";;;;"URL equals";https://autoradio-fr.com/1166-camera-de-recul-ccd-skoda-roomster.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Roomster _ FR1166";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1167";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1167";;;;"URL equals";https://autoradio-fr.com/1167-camera-de-recul-ccd-skoda-superb-2009-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Superb (2009-2012) _ FR1167";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Skoda Yeti _ FR1168";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Yeti _ FR1168";;;;"URL equals";https://autoradio-fr.com/1168-camera-de-recul-ccd-skoda-yeti.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Skoda Yeti _ FR1168";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Smart Fortwo _ FR1169";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Smart Fortwo _ FR1169";;;;"URL equals";https://autoradio-fr.com/1169-camera-de-recul-ccd-smart-fortwo.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Smart Fortwo _ FR1169";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Ssangyong Actyon _ FR1170";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Actyon _ FR1170";;;;"URL equals";https://autoradio-fr.com/1170-camera-de-recul-ccd-ssangyong-actyon.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Actyon _ FR1170";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Ssangyong Korando _ FR1171";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Korando _ FR1171";;;;"URL equals";https://autoradio-fr.com/1171-camera-de-recul-ccd-ssangyong-korando.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Korando _ FR1171";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Ssangyong Kyron _ FR1172";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Kyron _ FR1172";;;;"URL equals";https://autoradio-fr.com/1172-camera-de-recul-ccd-ssangyong-kyron.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Kyron _ FR1172";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Ssangyong Rexton _ FR1173";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Rexton _ FR1173";;;;"URL equals";https://autoradio-fr.com/1173-camera-de-recul-ccd-ssangyong-rexton.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Ssangyong Rexton _ FR1173";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Legacy 2010 _ FR1174";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Legacy 2010 _ FR1174";;;;"URL equals";https://autoradio-fr.com/1174-camera-de-recul-ccd-subaru-legacy-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Legacy 2010 _ FR1174";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1175";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1175";;;;"URL equals";https://autoradio-fr.com/1175-camera-de-recul-ccd-subaru-forester-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1175";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Impreza (2009-2011) _ FR1176";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Impreza (2009-2011) _ FR1176";;;;"URL equals";https://autoradio-fr.com/1176-camera-de-recul-ccd-subaru-impreza-2009-2011.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Impreza (2009-2011) _ FR1176";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Outback _ FR1177";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Outback _ FR1177";;;;"URL equals";https://autoradio-fr.com/1177-camera-de-recul-ccd-subaru-outback.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Outback _ FR1177";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1178";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1178";;;;"URL equals";https://autoradio-fr.com/1178-camera-de-recul-ccd-subaru-forester-2008-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester (2008-2012) _ FR1178";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Forester 2013 _ FR1179";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester 2013 _ FR1179";;;;"URL equals";https://autoradio-fr.com/1179-camera-de-recul-ccd-subaru-forester-2013.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Forester 2013 _ FR1179";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Impreza (sedan) (2009-2011) _ FR1180";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Impreza (sedan) (2009-2011) _ FR1180";;;;"URL equals";https://autoradio-fr.com/1180-camera-de-recul-ccd-subaru-impreza-sedan-2009-2011.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Impreza (sedan) (2009-2011) _ FR1180";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Legacy 2010 _ FR1181";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Legacy 2010 _ FR1181";;;;"URL equals";https://autoradio-fr.com/1181-camera-de-recul-ccd-subaru-legacy-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Legacy 2010 _ FR1181";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru Outback (2011-2012) _ FR1182";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Outback (2011-2012) _ FR1182";;;;"URL equals";https://autoradio-fr.com/1182-camera-de-recul-ccd-subaru-outback-2011-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru Outback (2011-2012) _ FR1182";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Subaru XV 2012 _ FR1183";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru XV 2012 _ FR1183";;;;"URL equals";https://autoradio-fr.com/1183-camera-de-recul-ccd-subaru-xv-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Subaru XV 2012 _ FR1183";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Suzuki SX4 _ FR1184";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Suzuki SX4 _ FR1184";;;;"URL equals";https://autoradio-fr.com/1184-camera-de-recul-ccd-suzuki-sx4.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Suzuki SX4 _ FR1184";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Suzuki Swift (2008-2009) _ FR1185";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Suzuki Swift (2008-2009) _ FR1185";;;;"URL equals";https://autoradio-fr.com/1185-camera-de-recul-ccd-suzuki-swift-2008-2009.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Caméra de recul CCD Suzuki Swift (2008-2009) _ FR1185";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Caméra de recul CCD Suzuki Grand vitara _ FR1186";;;;;;;;;Paused;Enabled
